cell_id,scale_km2,area_effective_km2,n_wells_raw,source_snapshot_overlap_n,pct_source_snapshot_overlap,coordinate_sites_n,coordinate_compression_n,coordinate_compression_pct,review_high_clusters_n,review_high_reduction_n,review_high_reduction_pct,review_all_clusters_n,review_all_reduction_n,review_all_reduction_pct,duplicate_candidate_wells_n,duplicate_candidate_wells_pct,high_duplicate_candidate_wells_n,high_duplicate_candidate_wells_pct,exact_colocation_wells_n,exact_colocation_wells_pct,nn_lt_100m_n,nn_lt_100m_pct,nn_lt_500m_n,nn_lt_500m_pct,nn_lt_1000m_n,nn_lt_1000m_pct,nearest_neighbor_median_m,documentary_domains_mean,documentary_domains_median,zero_domains_n,zero_domains_pct,fourplus_domains_n,fourplus_domains_pct,dated_domains_mean,dated_domains_median,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,specific_capacity_both_sources_n,specific_capacity_source_echo_n,specific_capacity_source_echo_pct,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_sample_records_per_well,hydraulic_parameter_records_per_well,analysis_status
SCALE-500-O00-00536,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00537,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10499.73,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00538,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00539,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00540,500,413.3717430629926,4,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.91,4.0,4.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,4.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00541,500,1.7182085209012397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00542,500,462.82750857389567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00543,500,499.9999999999812,17,8.0,47.05882352941177,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.41176470588235,10.0,58.8235294117647,15.0,88.23529411764706,386.18,2.6470588235294117,3.0,0.0,0.0,3.0,17.647058823529413,0.6470588235294118,0.0,27.0,27.0,100.0,6.0,6.0,100.0,7.0,14.0,21.0,28.0,0.8235294117647058,1.6470588235294117,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00544,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.71,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00545,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00546,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00547,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00548,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00549,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00550,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00551,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00552,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00553,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00554,500,499.9999999999812,2,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,106.06,4.0,4.0,0.0,0.0,2.0,100.0,1.0,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,0.0,0.0,6.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00555,500,499.9999999999812,4,4.0,100.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1853.3799999999999,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00556,500,499.9999999999812,120,97.0,80.83333333333333,119.0,1.0,0.8333333333333334,119.0,1.0,0.8333333333333334,119.0,1.0,0.8333333333333334,2.0,1.6666666666666667,2.0,1.6666666666666667,2.0,1.6666666666666667,28.0,23.333333333333332,81.0,67.5,107.0,89.16666666666667,252.32,1.625,0.0,65.0,54.166666666666664,35.0,29.166666666666668,0.2833333333333333,0.0,97.0,96.0,98.96907216494846,19.0,19.0,100.0,23.0,30.0,40.0,235.0,0.25,1.9583333333333333,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00557,500,499.9999999999812,7,6.0,85.71428571428571,6.0,1.0,14.285714285714286,6.0,1.0,14.285714285714286,6.0,1.0,14.285714285714286,2.0,28.571428571428573,2.0,28.571428571428573,2.0,28.571428571428573,4.0,57.142857142857146,5.0,71.42857142857143,5.0,71.42857142857143,27.58,2.5714285714285716,4.0,3.0,42.857142857142854,4.0,57.142857142857146,0.8571428571428571,0.0,12.0,11.0,91.66666666666667,3.0,3.0,100.0,3.0,4.0,7.0,16.0,0.5714285714285714,2.2857142857142856,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00558,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00559,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00560,500,499.9999999999812,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,25.76,4.0,4.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00561,500,499.9999999999812,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5832.14,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00562,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21452.85,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00563,500,499.9999999999812,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331.73,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00564,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00565,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27312.68,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00566,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00567,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27080.83,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00568,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00569,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10499.73,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00570,500,439.2786254669084,4,3.0,75.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,3.0,75.0,308.5,2.5,2.5,0.0,0.0,0.0,0.0,0.25,0.0,6.0,6.0,100.0,0.0,0.0,,1.0,0.0,0.0,7.0,0.0,1.75,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00571,500,206.6741629822439,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00572,500,26.454878549064205,2,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,598.94,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,0.0,0.0,6.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00573,500,452.1945230171288,27,20.0,74.07407407407408,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.51851851851852,7.0,25.925925925925927,8.0,29.62962962962963,1662.64,2.888888888888889,3.0,1.0,3.7037037037037037,6.0,22.22222222222222,0.8888888888888888,1.0,68.0,68.0,100.0,17.0,17.0,100.0,17.0,14.0,21.0,65.0,0.5185185185185185,2.4074074074074074,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00574,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625.78,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00575,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00576,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00577,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00578,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00579,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00580,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00581,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00582,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00583,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00584,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00585,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00586,500,499.9999999999812,8,5.0,62.5,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.625,1.625,1.0,4.0,50.0,2.0,25.0,0.125,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,14.0,0.125,1.75,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00587,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.37,1.0,0.0,2.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,1.6666666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00588,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00589,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00590,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17533.71,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00591,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00592,500,499.9999999999812,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12413.58,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00593,500,499.9999999999812,3,1.0,33.333333333333336,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,3.0,100.0,86.43,3.3333333333333335,3.0,0.0,0.0,1.0,33.333333333333336,0.3333333333333333,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,5.0,0.0,1.6666666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00594,500,499.9999999999812,2,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6835.24,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,1.5,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00595,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22648.8,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00596,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00597,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00598,500,492.61471118538714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00599,500,239.06640007206744,13,6.0,46.15384615384615,13.0,0.0,0.0,13.0,0.0,0.0,12.0,1.0,7.6923076923076925,2.0,15.384615384615385,0.0,0.0,0.0,0.0,4.0,30.76923076923077,8.0,61.53846153846154,10.0,76.92307692307692,276.02,2.6923076923076925,3.0,2.0,15.384615384615385,4.0,30.76923076923077,0.46153846153846156,0.0,11.0,11.0,100.0,2.0,2.0,100.0,5.0,5.0,6.0,20.0,0.38461538461538464,1.5384615384615385,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00600,500,90.6971461204899,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00601,500,128.07692432855106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00602,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00603,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00604,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00605,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00606,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00607,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00608,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00609,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00610,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00611,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00612,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00613,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00614,500,499.9999999999812,34,24.0,70.58823529411765,33.0,1.0,2.9411764705882355,33.0,1.0,2.9411764705882355,33.0,1.0,2.9411764705882355,2.0,5.882352941176471,0.0,0.0,2.0,5.882352941176471,20.0,58.8235294117647,29.0,85.29411764705883,32.0,94.11764705882354,65.34,3.764705882352941,4.0,1.0,2.9411764705882355,27.0,79.41176470588235,0.7647058823529411,1.0,90.0,87.0,96.66666666666667,21.0,21.0,100.0,23.0,13.0,14.0,80.0,0.38235294117647056,2.3529411764705883,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00615,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7849.98,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00616,500,499.9999999999812,4,3.0,75.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160.18,2.25,2.0,2.0,50.0,2.0,50.0,0.5,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,2.0,3.0,8.0,0.5,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00617,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00618,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,3.0,100.0,266.8,4.0,4.0,0.0,0.0,3.0,100.0,0.6666666666666666,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,1.0,1.0,7.0,0.3333333333333333,2.3333333333333335,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00619,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17533.71,5.0,5.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,3.0,1.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00620,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00621,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00622,500,499.9999999999812,11,8.0,72.72727272727273,10.0,1.0,9.090909090909092,10.0,1.0,9.090909090909092,10.0,1.0,9.090909090909092,2.0,18.181818181818183,0.0,0.0,2.0,18.181818181818183,4.0,36.36363636363637,5.0,45.45454545454545,7.0,63.63636363636363,529.37,2.5454545454545454,3.0,1.0,9.090909090909092,4.0,36.36363636363637,0.5454545454545454,1.0,18.0,18.0,100.0,4.0,4.0,100.0,4.0,5.0,7.0,23.0,0.45454545454545453,2.090909090909091,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00623,500,499.9999999999812,7,5.0,71.42857142857143,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.571428571428573,2.0,28.571428571428573,4.0,57.142857142857146,752.56,1.1428571428571428,0.0,5.0,71.42857142857143,2.0,28.571428571428573,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,12.0,0.2857142857142857,1.7142857142857142,COM_POCO_NO_CONJUNTO_AUDITADO
